Using device: cpu
Starting DQN on MountainCar-v0 for 3000 episodes
[DQN] Ep 71/3000 Reward=-200.00 Mean20=-200.00 Eps=0.517
[DQN] Ep 72/3000 Reward=-200.00 Mean20=-200.00 Eps=0.512
[DQN] Ep 73/3000 Reward=-200.00 Mean20=-200.00 Eps=0.508
[DQN] Ep 74/3000 Reward=-200.00 Mean20=-200.00 Eps=0.503
[DQN] Ep 75/3000 Reward=-200.00 Mean20=-200.00 Eps=0.499
[DQN] Ep 76/3000 Reward=-200.00 Mean20=-200.00 Eps=0.494
[DQN] Ep 77/3000 Reward=-200.00 Mean20=-200.00 Eps=0.490
[DQN] Ep 78/3000 Reward=-200.00 Mean20=-200.00 Eps=0.486
[DQN] Ep 79/3000 Reward=-200.00 Mean20=-200.00 Eps=0.481
[DQN] Ep 80/3000 Reward=-200.00 Mean20=-200.00 Eps=0.477
Saved latest checkpoint (episode 80) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 81/3000 Reward=-200.00 Mean20=-200.00 Eps=0.473
[DQN] Ep 82/3000 Reward=-200.00 Mean20=-200.00 Eps=0.468
[DQN] Ep 83/3000 Reward=-200.00 Mean20=-200.00 Eps=0.464
[DQN] Ep 84/3000 Reward=-200.00 Mean20=-200.00 Eps=0.460
[DQN] Ep 85/3000 Reward=-200.00 Mean20=-200.00 Eps=0.456
[DQN] Ep 86/3000 Reward=-200.00 Mean20=-200.00 Eps=0.452
[DQN] Ep 87/3000 Reward=-200.00 Mean20=-200.00 Eps=0.448
[DQN] Ep 88/3000 Reward=-200.00 Mean20=-200.00 Eps=0.444
[DQN] Ep 89/3000 Reward=-200.00 Mean20=-200.00 Eps=0.440
[DQN] Ep 90/3000 Reward=-200.00 Mean20=-200.00 Eps=0.436
Saved latest checkpoint (episode 90) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 91/3000 Reward=-200.00 Mean20=-200.00 Eps=0.432
[DQN] Ep 92/3000 Reward=-200.00 Mean20=-200.00 Eps=0.429
[DQN] Ep 93/3000 Reward=-200.00 Mean20=-200.00 Eps=0.425
[DQN] Ep 94/3000 Reward=-200.00 Mean20=-200.00 Eps=0.421
[DQN] Ep 95/3000 Reward=-200.00 Mean20=-200.00 Eps=0.417
